"File";"Precision";"Recall";"F1"
"TUW-139785-ref13";"66,67";"66,67";"50,00"
"TUW-139785-ref14";"40,00";"40,00";"33,33"
"TUW-139785-ref15";"75,00";"42,86";"37,50"
"TUW-139785-ref16";"75,00";"37,50";"33,33"
"TUW-139785-ref17";"75,00";"37,50";"33,33"
"TUW-139785-ref18";"75,00";"37,50";"33,33"
"TUW-139785-ref19";"23,81";"28,57";"22,50"
"TUW-139785-ref20";"75,00";"42,86";"37,50"
"TUW-139785-ref21";"25,00";"20,00";"15,38"
"TUW-139785-ref22";"75,00";"37,50";"33,33"
"TUW-139785-ref23";"75,00";"37,50";"33,33"
"TUW-139785-ref24";"75,00";"42,86";"37,50"
"TUW-139785-ref25";"75,00";"42,86";"37,50"
"TUW-139785-ref26";"33,33";"22,22";"20,00"
"TUW-139785-ref27";"66,67";"66,67";"50,00"
"TUW-139785-ref28";"44,44";"33,33";"29,63"
"TUW-139785-ref30";"14,29";"10,00";"8,33"
"TUW-139785-ref31";"75,00";"37,50";"33,33"
"TUW-139785-ref32";"75,00";"37,50";"33,33"
"TUW-139785-ref34";"75,00";"37,50";"33,33"
"TUW-139785-ref36";"66,67";"66,67";"50,00"
"TUW-139785-ref37";"14,29";"10,00";"8,33"
"TUW-139785-ref38";"66,67";"40,00";"33,33"
"TUW-139785-ref39";"75,00";"37,50";"33,33"
"TUW-139785-ref40";"75,00";"37,50";"33,33"
"TUW-139785-ref41";"75,00";"42,86";"37,50"
"TUW-139785-ref42";"50,00";"33,33";"25,00"
"TUW-139785-ref43";"37,50";"16,67";"15,56"
"TUW-139785-ref45";"28,57";"20,00";"16,67"
"TUW-140047-ref1";"40,00";"28,57";"25,00"
"TUW-140047-ref2";"40,00";"28,57";"25,00"
"TUW-140047-ref3";"33,33";"25,00";"16,67"
"TUW-140047-ref4";"66,67";"50,00";"40,00"
"TUW-140047-ref5";"33,33";"28,57";"25,00"
"TUW-140048-ref1";"50,00";"40,00";"28,57"
"TUW-140048-ref2";"57,14";"40,00";"40,00"
"TUW-140048-ref3";"33,33";"25,00";"22,22"
"TUW-140048-ref4";"57,14";"40,00";"40,00"
"TUW-140048-ref5";"66,67";"40,00";"40,00"
"TUW-140048-ref6";"33,33";"20,00";"16,67"
"TUW-140048-ref7";"33,33";"20,00";"14,29"
"TUW-140048-ref9";"66,67";"40,00";"33,33"
"TUW-140048-ref10";"20,00";"20,00";"12,50"
"TUW-140048-ref11";"25,00";"16,67";"12,50"
"TUW-140048-ref12";"25,00";"20,00";"14,29"
"TUW-140048-ref13";"33,33";"20,00";"16,67"
"TUW-140229-ref1";"75,00";"50,00";"42,86"
"TUW-140229-ref2";"75,00";"75,00";"60,00"
"TUW-140229-ref3";"80,00";"50,00";"44,44"
"TUW-140229-ref6";"40,00";"22,22";"20,00"
"TUW-140229-ref7";"80,00";"50,00";"44,44"
"TUW-140229-ref8";"80,00";"50,00";"44,44"
"TUW-140229-ref9";"80,00";"50,00";"44,44"
"TUW-140253-ref1";"40,00";"28,57";"25,00"
"TUW-140253-ref2";"75,00";"37,50";"33,33"
"TUW-140253-ref3";"50,00";"50,00";"40,00"
"TUW-140253-ref4";"40,00";"40,00";"33,33"
"TUW-140253-ref5";"33,33";"33,33";"28,57"
"TUW-140253-ref6";"80,00";"50,00";"44,44"
"TUW-140253-ref7";"33,33";"25,00";"22,22"
"TUW-140253-ref8";"80,00";"50,00";"44,44"
"TUW-140253-ref9";"66,67";"28,57";"25,00"
"TUW-140253-ref10";"40,00";"40,00";"33,33"
"TUW-140253-ref11";"33,33";"33,33";"28,57"
"TUW-140253-ref12";"33,33";"33,33";"28,57"
"TUW-140253-ref13";"40,00";"28,57";"25,00"
"TUW-140253-ref14";"40,00";"28,57";"25,00"
"TUW-140253-ref15";"83,33";"62,50";"55,56"
"TUW-140253-ref16";"40,00";"40,00";"33,33"
"TUW-140253-ref17";"80,00";"50,00";"44,44"
"TUW-140253-ref18";"40,00";"40,00";"33,33"
"TUW-140253-ref19";"40,00";"40,00";"33,33"
"TUW-140253-ref20";"40,00";"28,57";"25,00"
"TUW-140253-ref21";"42,86";"33,33";"30,00"
"TUW-140253-ref22";"80,00";"50,00";"44,44"
"TUW-140253-ref23";"20,00";"20,00";"14,29"
"TUW-140253-ref24";"83,33";"62,50";"55,56"
"TUW-140253-ref25";"40,00";"40,00";"33,33"
"TUW-140253-ref26";"80,00";"50,00";"44,44"
"TUW-140253-ref27";"40,00";"28,57";"25,00"
"TUW-140253-ref28";"83,33";"62,50";"55,56"
"TUW-140253-ref29";"40,00";"40,00";"33,33"
"TUW-140253-ref30";"50,00";"60,00";"42,86"
"TUW-140253-ref31";"40,00";"40,00";"33,33"
"TUW-140253-ref32";"40,00";"28,57";"25,00"
"TUW-140253-ref33";"80,00";"50,00";"44,44"
"TUW-140253-ref34";"80,00";"50,00";"44,44"
"TUW-140253-ref35";"20,00";"20,00";"12,50"
"TUW-140308-ref2";"50,00";"40,00";"36,36"
"TUW-140308-ref3";"25,00";"5,56";"7,14"
"TUW-140308-ref4";"50,00";"33,33";"28,57"
"TUW-140533-ref1";"25,00";"20,00";"16,67"
"TUW-140533-ref3";"25,00";"25,00";"16,67"
"TUW-140533-ref4";"75,00";"42,86";"37,50"
"TUW-140533-ref5";"66,67";"66,67";"57,14"
"TUW-140533-ref6";"50,00";"50,00";"33,33"
"TUW-140533-ref7";"75,00";"42,86";"37,50"
"TUW-140533-ref8";"33,33";"33,33";"20,00"
"TUW-140533-ref9";"33,33";"25,00";"20,00"
